cid,boro,zipcode,x,y
4074904,manhattan,10028,-8232521.07,4979772.20
3684829,brooklyn,11230,-8233380.56,4955270.60
3462154,brooklyn,11226,-8232995.84,4960637.77
3216623,manhattan,10034,-8228736.48,4992566.87
3303677,manhattan,10035,-8230675.97,4983529.82
4312067,queens,11435,-8216457.11,4967396.13
3710847,staten island,10309,-8261068.39,4940587.12
4085023,brooklyn,11206,-8232452.60,4968104.71
341476,staten island,10306,-8252554.47,4948971.62
4173239,manhattan,10003,-8236372.16,4973648.32
3090992,queens,11367,-8218773.55,4970691.63
200349,brooklyn,11222,-8231428.85,4972516.00
4260387,manhattan,10016,-8234903.86,4974866.32
4102587,queens,11691,-8210826.57,4954412.06
3556851,queens,11364,-8211313.03,4975078.35
3127442,brooklyn,11201,-8236391.41,4967633.54
4220527,brooklyn,11220,-8240296.18,4960254.40
3828874,brooklyn,11206,-8232078.57,4968591.91
265541,queens,11375,-8221267.62,4973232.39
3478156,manhattan,10010,-8236125.48,4974094.21
3451640,queens,11413,-8210720.37,4963147.15
3524995,brooklyn,11236,-8228074.97,4958653.87
3194243,queens,11103,-8227115.17,4978206.30
3404871,queens,11429,-8207412.42,4969870.47
13511,manhattan,10002,-8236555.25,4970853.66
3988104,queens,11413,-8210454.76,4964651.54
65456,manhattan,10031,-8231492.83,4986420.92
4314039,bronx,10467,-8223385.07,4994692.81
4393586,brooklyn,11234,-8230297.46,4958123.31
4014109,manhattan,10032,-8230633.09,4989110.17
54949,manhattan,10024,-8235088.84,4981071.23
3731812,queens,11364,-8210989.09,4974562.76
31781,manhattan,10001,-8236914.69,4975858.23
136836,brooklyn,11226,-8232374.85,4960375.20
3482722,staten island,10301,-8246487.77,4959544.76
4383640,queens,11433,-8214397.70,4968798.37
3259964,bronx,10466,-8222256.80,4996358.52
152689,brooklyn,11225,-8232478.02,4963265.50
123310,brooklyn,11228,-8237534.85,4956297.68
4093723,queens,11432,-8214699.37,4969711.77
4349700,bronx,10468,-8227286.27,4993262.85
2992406,brooklyn,11222,-8231492.76,4971094.14
2977128,brooklyn,11231,-8237803.59,4964791.43
3509344,brooklyn,11207,-8227703.71,4966771.13
3064905,queens,11355,-8219549.16,4974620.71
3995407,queens,11385,-8226920.03,4968252.13
3861697,bronx,10456,-8226777.54,4987219.50
3622119,brooklyn,11219,-8237035.07,4959137.38
3464878,staten island,10310,-8250212.52,4957498.90
294937,staten island,10314,-8255393.95,4954638.03
3963307,queens,11356,-8219897.99,4979934.79
3708347,queens,11369,-8223860.97,4978161.13
3386283,brooklyn,11215,-8235361.83,4961950.27
358467,manhattan,10018,-8237607.77,4976847.70
3211392,queens,11434,-8212464.99,4962269.13
4392951,manhattan,10029,-8231839.90,4981350.45
312086,manhattan,10024,-8235199.84,4980889.65
42599,manhattan,10022,-8234772.86,4976967.48
4237267,queens,11368,-8219938.62,4974390.27
3205456,queens,11417,-8220055.95,4965301.93
4182723,brooklyn,11203,-8231242.56,4959234.20
3504954,queens,11103,-8228275.90,4978513.31
4604203,queens,11419,-8217688.30,4966877.86
3688093,brooklyn,11228,-8238618.59,4955125.72
4160660,manhattan,10027,-8231309.91,4983883.10
3845052,manhattan,10027,-8232402.51,4985173.28
4290816,queens,11375,-8221224.47,4969978.47
3980029,queens,11432,-8212437.36,4970412.30
4145400,queens,11378,-8227831.73,4972597.34
4427996,manhattan,10128,-8232721.44,4980255.87
4252516,queens,11103,-8228105.58,4976072.72
4447383,manhattan,10029,-8231027.71,4980685.16
3724507,manhattan,10011,-8237076.82,4974065.56
3610390,manhattan,10011,-8236932.10,4973479.95
3288914,brooklyn,11239,-8224834.86,4960383.90
4087647,bronx,10471,-8226716.87,4998803.24
3470401,manhattan,10035,-8230303.02,4983191.31
4609045,brooklyn,11205,-8234512.01,4967194.98
4255194,queens,11385,-8226577.61,4970056.31
3835864,queens,11433,-8214354.28,4969200.29
3034783,queens,11367,-8218849.94,4971993.22
3404859,queens,11435,-8216117.35,4966102.26
3857955,manhattan,10017,-8234333.46,4975638.34
4121291,queens,11377,-8226834.98,4977654.93
3835429,brooklyn,11207,-8225598.66,4964717.00
3952695,manhattan,10019,-8236504.63,4977355.69
3286191,manhattan,10013,-8238033.07,4971210.90
3960217,queens,11423,-8212804.71,4970293.93
3820270,brooklyn,11214,-8236198.50,4954403.71
4225187,bronx,10454,-8229689.65,4984216.96
4049467,bronx,10474,-8223689.98,4983425.29
113393,bronx,10458,-8225209.52,4992971.89
4524966,brooklyn,11220,-8239572.60,4959413.17
3855778,brooklyn,11212,-8227707.05,4963740.95
3939474,staten island,10312,-8258562.59,4945019.68
2836942,manhattan,10002,-8234847.00,4971063.12
207921,queens,11416,-8222142.75,4965953.37
3962612,manhattan,10007,-8238566.27,4970075.40
4192098,queens,11368,-8221880.15,4975539.30
3487164,brooklyn,11233,-8228433.30,4964534.55
3125587,bronx,10456,-8227484.33,4987594.22
4041066,queens,11367,-8218774.22,4970691.36
2866482,manhattan,10027,-8233227.39,4985736.52
3512926,queens,11419,-8218036.17,4966429.50
3292318,brooklyn,11219,-8237946.29,4957159.55
3230590,queens,11362,-8208891.20,4976342.28
3889144,bronx,10469,-8221865.01,4992162.80
3904262,brooklyn,11224,-8238088.71,4950221.34
3308588,manhattan,10030,-8230607.51,4985926.52
178708,brooklyn,11215,-8235479.44,4963509.53
196796,brooklyn,11211,-8231585.93,4969877.91
4133353,bronx,10458,-8225605.34,4992610.87
3757,manhattan,10014,-8238246.38,4972286.14
3505220,bronx,10453,-8226598.31,4991131.47
3931216,brooklyn,11233,-8229345.68,4963188.54
3512508,brooklyn,11211,-8232286.74,4970405.84
256196,queens,11368,-8222128.48,4975215.88
3292043,manhattan,10036,-8237033.13,4977142.15
4143868,brooklyn,11207,-8225886.31,4964907.52
3283753,manhattan,10001,-8236636.76,4974863.63
3272089,queens,11369,-8223039.18,4976885.93
3350691,staten island,10312,-8255708.00,4945374.11
4103654,brooklyn,11206,-8230983.19,4967269.57
4242918,bronx,10462,-8221844.97,4987815.36
18196,manhattan,10001,-8237375.53,4976113.57
3527151,brooklyn,11236,-8225231.31,4959011.36
4440859,manhattan,10019,-8235362.50,4977174.48
87462,bronx,10451,-8229034.92,4986835.35
3366763,brooklyn,11249,-8232936.25,4970811.06
3655413,queens,11101,-8230513.42,4976365.45
3151286,queens,11427,-8208876.24,4972844.74
3972023,bronx,10461,-8220562.57,4991325.74
3679864,manhattan,10032,-8231091.17,4989365.92
3825565,bronx,10457,-8226778.65,4988670.95
4238936,queens,11375,-8219412.64,4969886.54
4083013,queens,11418,-8218794.82,4968125.86
3436160,bronx,10471,-8225308.12,4995981.77
3227102,brooklyn,11226,-8231589.51,4959550.85
3130223,queens,11373,-8224548.35,4972448.28
322681,queens,11372,-8224467.51,4976410.79
3750404,manhattan,10065,-8233420.42,4977554.55
59785,manhattan,10035,-8231034.91,4983729.87
3361390,brooklyn,11210,-8232205.82,4957019.14
3923042,staten island,10314,-8251286.75,4955436.75
71983,manhattan,10034,-8227928.17,4993526.51
3966604,brooklyn,11201,-8235581.79,4967019.24
3824782,brooklyn,11235,-8232560.14,4951755.54
3667590,queens,11427,-8208767.82,4972952.55
3155040,brooklyn,11205,-8232704.09,4967735.93
3535764,staten island,10314,-8253279.37,4953969.70
4589554,brooklyn,11221,-8229038.88,4966702.27
4022396,manhattan,10022,-8234083.43,4976943.45
52083,manhattan,10065,-8233621.94,4977187.33
3239269,bronx,10466,-8221876.54,4995464.72
4402706,bronx,10460,-8223078.39,4988520.57
3765443,queens,11385,-8225797.92,4969066.51
225599,queens,11423,-8210086.45,4969706.88
2867261,manhattan,10032,-8232315.34,4987150.06
3271328,queens,11366,-8212526.18,4973454.46
4102245,manhattan,10022,-8233108.72,4976900.09
87826,bronx,10452,-8229873.64,4987767.64
4436843,brooklyn,11208,-8223279.88,4965705.92
3917645,queens,11426,-8206994.95,4971789.28
4384614,brooklyn,11223,-8233964.88,4954349.45
4406390,bronx,10452,-8228173.48,4989521.32
3673317,manhattan,10024,-8234602.63,4981543.80
4564324,queens,11423,-8211927.52,4969694.15
201615,queens,11694,-8217960.29,4951449.68
3257276,brooklyn,11230,-8232838.70,4957643.08
310536,manhattan,10011,-8236895.52,4974395.44
3477514,bronx,10456,-8227852.88,4988036.05
4130390,queens,11101,-8228834.28,4976517.41
4329915,staten island,10302,-8253031.13,4958172.01
4505720,brooklyn,11238,-8233391.58,4963447.42
3473929,brooklyn,11249,-8233801.80,4969730.87
3216163,brooklyn,11210,-8232457.93,4958775.04
3089662,queens,11375,-8219073.30,4970990.46
3568098,bronx,10459,-8224981.95,4986445.68
3830426,manhattan,10039,-8230998.21,4986146.47
3603706,manhattan,10014,-8237593.89,4973128.54
3908928,brooklyn,11237,-8229170.91,4968479.43
4517640,queens,11427,-8210206.52,4971753.29
4034699,queens,11414,-8219956.43,4962935.53
4507275,queens,11358,-8213834.42,4977205.79
4422698,bronx,10452,-8229546.05,4987381.78
161322,brooklyn,11233,-8228733.00,4963711.13
4616166,brooklyn,11236,-8227544.53,4959855.93
4344998,brooklyn,11226,-8233159.48,4959874.41
3687649,manhattan,10036,-8235874.57,4976247.60
4373856,queens,11369,-8224509.96,4977486.50
17419,manhattan,10011,-8238106.34,4975196.81
35237,manhattan,10022,-8233968.34,4977139.05
3770640,queens,11101,-8230600.80,4976426.59
3137862,brooklyn,11220,-8239037.62,4958305.24
305479,brooklyn,11224,-8236723.10,4949625.01
4548423,brooklyn,11203,-8229891.59,4961827.30
75487,bronx,10455,-8228376.28,4985321.47
3476875,staten island,10307,-8264206.49,4939877.30
311179,bronx,10460,-8225460.84,4988314.34
4406810,manhattan,10003,-8236216.32,4973081.24
3936047,queens,11385,-8224492.59,4968452.56
3895483,queens,11413,-8210545.37,4963262.50
66063,manhattan,10031,-8231501.61,4987155.02
3751177,brooklyn,11212,-8227508.91,4963824.02
154626,brooklyn,11225,-8232453.31,4962206.92
4136332,brooklyn,11216,-8232374.68,4964819.01
4037478,manhattan,10014,-8237923.96,4974030.30
4613044,staten island,10308,-8253969.55,4944953.18
157314,brooklyn,11232,-8237883.43,4961285.57
3914471,staten island,10312,-8256297.24,4946275.15
3286415,brooklyn,11219,-8238232.26,4957808.50
4458532,bronx,10475,-8217885.34,4992491.35
3607378,brooklyn,11223,-8234874.92,4952147.38
4621069,bronx,10451,-8230013.59,4984814.98
316561,brooklyn,11229,-8233454.23,4954983.79
3915272,staten island,10303,-8254031.89,4957961.08
4439076,brooklyn,11208,-8222677.64,4963650.54
4242218,manhattan,10016,-8234350.60,4974914.81
3602692,bronx,10472,-8224649.78,4986621.33
3984080,brooklyn,11219,-8236441.18,4959066.08
3337101,queens,11436,-8214611.28,4965108.84
199531,brooklyn,11211,-8232449.42,4970274.66
3377822,queens,11417,-8220373.84,4965296.86
4060187,bronx,10458,-8225445.04,4990951.76
3417358,brooklyn,11230,-8234438.54,4957642.20
4257362,manhattan,10034,-8229156.99,4992361.66
3121990,staten island,10314,-8254779.02,4955310.83
3771909,queens,11434,-8212015.46,4965444.47
4307595,brooklyn,11233,-8228700.02,4964097.60
3832790,queens,11379,-8222017.51,4970188.48
3236598,bronx,10465,-8218735.99,4986899.11
3363270,queens,11364,-8211723.12,4976367.80
4509120,bronx,10466,-8221572.68,4997091.23
4001622,queens,11354,-8219003.54,4977020.31
4467119,brooklyn,11204,-8236641.93,4955720.81
3691948,queens,11355,-8218494.25,4976657.61
4308971,staten island,10306,-8250731.71,4950250.65
3570431,bronx,10453,-8227236.17,4991374.61
4388828,queens,11375,-8221042.36,4972411.37
3572629,manhattan,10036,-8236823.01,4976774.74
86200,bronx,10452,-8229000.73,4988197.79
3222728,staten island,10308,-8253287.43,4946783.73
4067001,bronx,10452,-8229516.00,4988083.13
3323556,queens,11364,-8211224.16,4973663.92
3749367,manhattan,10019,-8235413.70,4977083.07
3985531,manhattan,10002,-8236164.55,4970534.79
264317,queens,11374,-8222147.18,4973302.79
3315318,queens,11427,-8210626.46,4972101.71
4243808,queens,11357,-8216958.04,4981383.98
4413825,manhattan,10013,-8237206.61,4970570.04
4502165,queens,11368,-8221091.34,4975655.83
4425642,brooklyn,11203,-8230934.21,4962330.92
3903570,queens,11364,-8211880.76,4973727.65
3947103,brooklyn,11221,-8230148.29,4966140.88
3524175,brooklyn,11221,-8230987.19,4966562.21
4584019,queens,11420,-8217912.05,4962986.60
3450972,brooklyn,11201,-8235743.21,4968158.16
27797,manhattan,10018,-8237076.98,4976314.03
3239884,bronx,10472,-8223477.38,4987302.91
3258623,bronx,10472,-8224022.82,4986732.71
4231981,manhattan,10029,-8231843.69,4981846.26
4307422,queens,11385,-8224653.56,4967004.71
3395465,brooklyn,11203,-8231386.01,4961015.35
4183400,queens,11429,-8207517.59,4969899.46
4213421,queens,11104,-8229306.72,4973997.25
3989749,manhattan,10037,-8230521.21,4984661.43
226227,queens,11429,-8209534.47,4969241.77
2837009,manhattan,10002,-8236021.61,4969721.25
182897,brooklyn,11233,-8229563.77,4965024.80
4363487,bronx,10467,-8223826.46,4993687.56
44738,manhattan,10036,-8236010.12,4976814.08
3865262,brooklyn,11221,-8229288.90,4967210.25
1000966,brooklyn,11239,-8224109.86,4960754.22
3507226,staten island,10314,-8258490.23,4948248.78
3808620,staten island,10306,-8251182.11,4949341.99
4149183,queens,11377,-8226726.33,4977113.20
3755124,manhattan,10065,-8233465.61,4978061.92
4000223,staten island,10306,-8249033.09,4950286.70
3465210,brooklyn,11237,-8228411.26,4968272.10
3700067,manhattan,10019,-8235175.48,4977679.04
4027075,bronx,10457,-8225983.83,4991141.03
3189403,queens,11692,-8215599.89,4951887.59
4161218,bronx,10472,-8224076.48,4986354.18
2864889,manhattan,10035,-8229956.88,4983476.99
3843225,manhattan,10022,-8234127.96,4977283.24
4424782,queens,11423,-8212837.00,4971473.18
3642801,brooklyn,11225,-8232797.69,4961837.57
269767,queens,11412,-8211191.24,4966968.55
3483561,manhattan,10002,-8236255.28,4970570.63
4469327,queens,11368,-8219390.72,4974969.56
3350032,queens,11412,-8209481.08,4967143.07
3907194,staten island,10314,-8259157.59,4953737.46
4496902,brooklyn,11208,-8223581.55,4964924.84
4496907,brooklyn,11208,-8223331.64,4965987.03
3905772,brooklyn,11236,-8226716.31,4960074.67
4457166,brooklyn,11222,-8230701.55,4971745.95
34833,manhattan,10016,-8235105.01,4974486.28
3520335,staten island,10309,-8264225.41,4944525.16
3080952,queens,11364,-8210720.75,4975384.78
3615116,staten island,10304,-8247054.38,4953953.87
3891315,queens,11385,-8227860.12,4968824.51
4507572,brooklyn,11236,-8226480.31,4959258.26
4611691,bronx,10451,-8228360.50,4986561.90
3541408,bronx,10461,-8220945.06,4989597.69
3671741,manhattan,10036,-8237351.77,4977318.51
4613511,brooklyn,11222,-8232600.66,4972072.04
4048665,manhattan,10016,-8234857.11,4975195.46
4275550,manhattan,10003,-8235759.46,4972694.88
55146,manhattan,10069,-8236432.51,4979479.62
340741,manhattan,10018,-8236026.73,4975967.84
1000857,bronx,10467,-8222658.86,4992518.61
4174747,queens,11417,-8220300.41,4964779.82
4097147,queens,11377,-8226563.80,4976653.20
4178804,manhattan,10037,-8230396.53,4984592.89
4327183,brooklyn,11210,-8232521.07,4956973.53
3777584,queens,11370,-8224827.22,4977483.56
4241125,bronx,10453,-8228773.49,4990212.97
3173053,brooklyn,11234,-8228888.93,4958055.00
3947184,brooklyn,11232,-8237651.22,4962543.70
3468444,queens,11101,-8230864.07,4976637.33
560264,bronx,10453,-8227326.48,4990803.31
4416219,manhattan,10027,-8232415.87,4984005.47
314177,brooklyn,11210,-8232874.28,4958711.63
3244100,manhattan,10027,-8231583.14,4984761.63
3747938,bronx,10461,-8218262.15,4989520.73
4103464,brooklyn,11207,-8226160.83,4964629.66
3549781,manhattan,10003,-8236759.56,4973383.58
153405,brooklyn,11225,-8232184.90,4962893.53
285637,staten island,10301,-8246197.71,4960041.44
4544841,brooklyn,11212,-8229091.87,4963087.28
3967208,queens,11413,-8209411.70,4963170.63
3424926,queens,11103,-8227080.33,4978196.41
4536179,brooklyn,11212,-8228347.14,4962005.74
3762024,manhattan,10016,-8235053.70,4975187.67
32119,manhattan,10016,-8234957.50,4974769.34
4288880,brooklyn,11218,-8234914.32,4960795.05
200374,brooklyn,11222,-8232628.20,4973251.36
4065683,brooklyn,11228,-8239977.80,4956320.31
4535922,bronx,10457,-8227485.53,4989780.75
3398290,queens,11385,-8226919.44,4968251.97
3362021,brooklyn,11233,-8230033.46,4965388.19
4546311,brooklyn,11220,-8239522.50,4960181.63
3152374,queens,11385,-8227698.99,4968345.49
220492,queens,11413,-8210323.87,4962614.98
3786194,brooklyn,11236,-8226877.72,4960833.94
4237293,manhattan,10020,-8235105.35,4976790.90
4035545,manhattan,10001,-8237004.46,4974948.90
175669,brooklyn,11238,-8232857.93,4964271.19
3720653,queens,11362,-8208595.72,4976363.69
176490,brooklyn,11217,-8235132.94,4965850.58
3921798,bronx,10452,-8229440.30,4989509.54
49490,manhattan,10065,-8233256.24,4977224.27
3708016,bronx,10455,-8228110.03,4984630.98
3580828,brooklyn,11211,-8232295.09,4970420.53
3149470,brooklyn,11234,-8228280.51,4956415.94
4577252,brooklyn,11230,-8232600.66,4955969.81
325794,brooklyn,11206,-8230379.90,4968000.87
4497438,brooklyn,11208,-8224121.45,4962014.10
3328108,brooklyn,11230,-8234477.25,4957917.10
50065,manhattan,10065,-8233215.34,4977922.96
3065121,queens,11355,-8219483.92,4975972.62
1011884,queens,11005,-8205002.85,4976028.09
3238087,brooklyn,11226,-8233298.03,4959145.08
4281434,bronx,10453,-8226813.72,4990759.85
1008814,manhattan,10016,-8234752.91,4975139.12
1022842,brooklyn,11207,-8226374.40,4964613.50
4086683,queens,11417,-8220471.29,4964238.94
3790109,brooklyn,11229,-8232800.48,4954918.38
4569812,brooklyn,11211,-8232201.69,4969800.92
3431694,bronx,10473,-8223454.65,4986453.04
3696637,brooklyn,11207,-8224916.27,4963140.99
3228365,brooklyn,11204,-8234636.22,4954811.97
4141569,brooklyn,11209,-8239993.39,4958389.10
3868853,brooklyn,11234,-8228609.86,4958576.57
3832693,brooklyn,11237,-8228958.29,4968587.51
4130223,queens,11374,-8222431.62,4973222.27
4207721,brooklyn,11249,-8233944.29,4969752.16
3845074,manhattan,10019,-8234700.14,4977548.23
4165228,queens,11413,-8209905.95,4965290.49
3958062,bronx,10458,-8224947.00,4991544.31
4618839,brooklyn,11237,-8229710.80,4968884.42
3282235,bronx,10461,-8220341.21,4988554.94
3825127,queens,11433,-8214550.65,4966384.14
4442838,manhattan,10035,-8230982.07,4982843.67
57515,manhattan,10029,-8231634.17,4982219.08
4436841,brooklyn,11207,-8225328.16,4962075.73
3401481,manhattan,10028,-8232753.48,4979771.39
3758985,bronx,10453,-8227148.23,4991565.51
4205481,brooklyn,11210,-8230976.51,4957285.79
3859513,bronx,10456,-8228338.24,4987194.49
6736,manhattan,10013,-8237250.37,4970989.17
3236291,queens,11375,-8220900.44,4973030.16
4259471,brooklyn,11234,-8229447.42,4955614.19
3355013,queens,11419,-8219192.07,4966038.08
4359874,manhattan,10027,-8232061.87,4984915.44
3725790,brooklyn,11203,-8230044.76,4960295.48
12436,manhattan,10002,-8236499.55,4969843.05
3717276,brooklyn,11207,-8226121.86,4961431.41
3170929,brooklyn,11222,-8231492.76,4971094.14
4220699,queens,11103,-8227660.30,4978362.50
3784682,manhattan,10075,-8233303.08,4979204.18
4595705,queens,11366,-8215890.04,4971422.80
3764459,queens,11354,-8219158.83,4976591.92
3594135,brooklyn,11234,-8228813.57,4958407.44
3989972,bronx,10474,-8225849.80,4985335.67
3166566,brooklyn,11216,-8232614.03,4966426.62
4170083,brooklyn,11236,-8224639.53,4958291.26
4468166,brooklyn,11208,-8223886.62,4966184.19
4476069,brooklyn,11213,-8229829.92,4965042.42
3653059,brooklyn,11201,-8235627.44,4967579.21
245561,queens,11357,-8214823.55,4979601.78
1004506,brooklyn,11230,-8234409.03,4955626.53
3157458,brooklyn,11201,-8236610.25,4967171.33
7552,manhattan,10013,-8237233.52,4970775.91
3433923,brooklyn,11215,-8235731.41,4964746.80
3684552,queens,11362,-8207761.38,4974738.49
3879123,queens,11103,-8227947.50,4977755.76
4512748,bronx,10458,-8224768.22,4991447.17
3788274,staten island,10309,-8262055.80,4945466.48
1024656,queens,11433,-8213986.00,4966932.64
